,grid1-loss-prophet-daily,grid1-loss-prophet-pred,grid1-loss-prophet-trend,grid1-loss-prophet-weekly,grid1-loss-prophet-yearly,grid2-loss-prophet-daily,grid2-loss-prophet-pred,grid2-loss-prophet-trend,grid2-loss-prophet-weekly,grid2-loss-prophet-yearly,grid3-loss-prophet-pred,grid3-loss-prophet-trend,grid3-loss-prophet-weekly,grid3-loss-prophet-yearly
13912,2.2437400000000003,12.1325,12.2959,1.125,-3.53211,0.339688,10.636,10.6261,0.222872,-0.552655,1.099,0.756273,0.00606429,0.326465
13913,2.1547,12.0192,12.2934,1.10778,-3.53671,0.38114899999999996,10.6729,10.6264,0.22114499999999998,-0.555846,1.10027,0.756181,0.00622074,0.327208
13914,1.8540599999999998,11.6931,12.290999999999999,1.08931,-3.54132,0.362696,10.6499,10.6268,0.21944299999999997,-0.5590430000000001,1.09996,0.7560899999999999,0.00634924,0.327953
13915,1.19337,11.0058,12.2886,1.06972,-3.5459300000000002,0.25113,10.5338,10.6272,0.217757,-0.562246,1.09685,0.755999,0.0064493,0.3287
13916,0.164677,9.94947,12.2862,1.04915,-3.5505400000000003,0.0583789,10.3366,10.6276,0.216077,-0.565454,1.0911600000000001,0.755908,0.00652072,0.329449
13917,-1.05513,8.70122,12.2838,1.02775,-3.55516,-0.167977,10.1057,10.6279,0.21439899999999998,-0.5686680000000001,1.08459,0.755817,0.00656363,0.33019899999999996
13918,-2.2238700000000002,7.503369999999999,12.2813,1.00567,-3.55977,-0.382058,9.887080000000001,10.6283,0.212718,-0.571887,1.07903,0.755725,0.006578499999999999,0.330951
13919,-3.1915299999999998,6.65983,12.579,0.986742,-3.7143599999999997,-0.5660229999999999,9.79873,10.2809,0.21199,-0.128143,1.04024,0.688161,0.00646568,0.364347
13920,-3.9363099999999998,5.8857,12.5767,0.964233,-3.7188800000000004,-0.7217060000000001,9.63888,10.2812,0.21051,-0.131101,1.03718,0.688032,0.00641103,0.364874
13921,-4.4324,5.3600699999999994,12.5743,0.941541,-3.72341,-0.8317110000000001,9.52468,10.2814,0.20901799999999998,-0.13406600000000002,1.03478,0.687902,0.00633187,0.365402
13922,-4.52658,5.23635,12.572000000000001,0.918831,-3.72793,-0.8459049999999999,9.50628,10.2817,0.20751399999999998,-0.137037,1.03399,0.687772,0.00622992,0.365929
13923,-3.98,5.75352,12.5697,0.896265,-3.7324599999999997,-0.709569,9.63839,10.282,0.205999,-0.140014,1.03696,0.687643,0.00610717,0.36645700000000003
13924,-2.68886,7.01555,12.5674,0.8739950000000001,-3.73699,-0.417813,9.92591,10.2822,0.204476,-0.142997,1.04506,0.687513,0.00596582,0.36698600000000003
13925,-0.888395,8.78733,12.5651,0.8521629999999999,-3.7415199999999995,-0.0449848,10.2945,10.2825,0.20294600000000002,-0.145985,1.05711,0.687384,0.00580825,0.36751500000000004
13926,0.8794879999999999,10.5271,12.5628,0.830896,-3.74606,0.285262,10.6205,10.2828,0.20141199999999998,-0.148979,1.0693700000000002,0.687254,0.00563698,0.368044
13927,2.06027,11.6804,12.5605,0.810303,-3.7505900000000003,0.47208,10.802999999999999,10.283,0.199873,-0.151979,1.07769,0.687124,0.00545469,0.36857399999999996
13928,2.42735,12.0208,12.5581,0.790475,-3.75512,0.49573999999999996,10.8224,10.2833,0.198329,-0.15498399999999998,1.08018,0.686995,0.00526411,0.369103
13929,2.19583,11.7635,12.5558,0.77148,-3.75966,0.41684099999999996,10.7392,10.2836,0.19677999999999998,-0.157994,1.07812,0.686865,0.00506803,0.369634
13930,1.82224,11.3649,12.5535,0.753362,-3.7642,0.321816,10.6399,10.2838,0.19522,-0.16101,1.0746,0.686736,0.00486924,0.370164
13931,1.6662599999999999,11.1849,12.5512,0.736139,-3.76873,0.26379600000000003,10.5775,10.2841,0.193644,-0.16403,1.07217,0.686606,0.00467051,0.370695
13932,1.79013,11.2856,12.5489,0.719803,-3.7732699999999997,0.245319,10.5547,10.2844,0.192044,-0.167055,1.07145,0.686477,0.00447455,0.371226
13933,2.02578,11.4989,12.5466,0.7043149999999999,-3.7778099999999997,0.245979,10.5509,10.2846,0.190406,-0.170085,1.0716299999999999,0.686347,0.00428396,0.371757
13934,2.1946,11.6461,12.5443,0.6896100000000001,-3.78235,0.25747800000000004,10.558,10.2849,0.188717,-0.17312,1.07194,0.686217,0.00410121,0.372288
13935,2.2523400000000002,11.683,12.5419,0.675593,-3.78689,0.288652,10.5846,10.2852,0.18695599999999998,-0.17615899999999998,1.07239,0.686088,0.00392859,0.37282
13936,2.24304,11.6534,12.5396,0.662137,-3.79143,0.340024,10.6314,10.2854,0.185103,-0.179202,1.07324,0.685958,0.00376821,0.373352
13937,2.15364,11.5441,12.5373,0.649092,-3.7959699999999996,0.38146399999999997,10.668,10.2857,0.183129,-0.182249,1.07396,0.685829,0.00362191,0.373884
13938,1.85297,11.2237,12.535,0.6362760000000001,-3.80051,0.362788,10.6445,10.286,0.181006,-0.185301,1.07314,0.685699,0.00349133,0.37441599999999997
13939,1.19265,10.5438,12.5327,0.623484,-3.80505,0.251064,10.5276,10.2862,0.178698,-0.188356,1.06958,0.685569,0.00337777,0.374948
13940,0.164643,9.49591,12.5304,0.610485,-3.8096,0.0584357,10.3297,10.2865,0.17616800000000002,-0.191415,1.06349,0.6854399999999999,0.00328228,0.37548000000000004
13941,-1.05445,8.25651,12.5281,0.597029,-3.81414,-0.16758800000000001,10.0981,10.2868,0.173374,-0.19447799999999998,1.05657,0.6853100000000001,0.00320557,0.376013
13942,-2.2227200000000003,7.067189999999999,12.5257,0.5828439999999999,-3.81868,-0.381439,9.87831,10.287,0.170271,-0.197544,1.0506799999999998,0.685181,0.00314803,0.37654499999999996
13943,-3.18995,6.22586,12.8564,0.574283,-4.01489,-0.565787,9.7413,10.0898,0.166037,0.051213699999999994,1.07961,0.526784,0.0030283000000000003,0.56853
13944,-3.93459,5.4585,12.8542,0.558295,-4.01945,-0.721167,9.579239999999999,10.0902,0.162057,0.0481878,1.0767799999999998,0.5265850000000001,0.00303066,0.569343
13945,-4.43089,4.93783,12.8521,0.5406489999999999,-4.02401,-0.8309979999999999,9.46226,10.0905,0.157623,0.045157300000000004,1.07467,0.526386,0.00305202,0.570156
13946,-4.525180000000001,4.81719,12.8499,0.521029,-4.02856,-0.8451700000000001,9.440430000000001,10.0908,0.152679,0.0421225,1.07425,0.5261859999999999,0.0030913,0.570971
13947,-3.9784599999999997,5.33528,12.8477,0.49911700000000003,-4.033119999999999,-0.708847,9.56853,10.0911,0.147172,0.0390833,1.07762,0.525987,0.00314711,0.571785
13948,-2.68715,6.59535,12.8456,0.474601,-4.037669999999999,-0.41701099999999997,9.851519999999999,10.0914,0.141044,0.036039999999999996,1.08616,0.525788,0.00321773,0.5726
13949,-0.8868520000000001,8.36149,12.8434,0.447175,-4.04223,-0.044026199999999995,10.215,10.0918,0.13424,0.0329927,1.09866,0.5255890000000001,0.00330118,0.573416
13950,0.880417,10.0914,12.8412,0.416546,-4.0467900000000006,0.28625700000000004,10.535,10.0921,0.12670599999999999,0.029941500000000003,1.1114,0.5253899999999999,0.00339521,0.574232
13951,2.06041,11.2306,12.8391,0.38244,-4.05134,0.472772,10.7105,10.0924,0.11838800000000001,0.0268866,1.12022,0.525191,0.00349733,0.575048
13952,2.42696,11.5526,12.8369,0.344602,-4.05589,0.495776,10.7216,10.0927,0.10923499999999998,0.023828099999999998,1.12323,0.524992,0.00360486,0.575865
13953,2.19541,11.2725,12.8347,0.302804,-4.06045,0.41613599999999995,10.6292,10.0931,0.09919960000000001,0.020766200000000002,1.1217,0.5247930000000001,0.00371496,0.5766819999999999
13954,1.82217,10.8466,12.8326,0.256846,-4.065,0.320664,10.52,10.0934,0.0882379,0.017700900000000002,1.1187200000000002,0.524594,0.00382463,0.5775
13955,1.66655,10.6339,12.8304,0.20656300000000002,-4.06955,0.262705,10.4474,10.0937,0.07631130000000001,0.014632399999999999,1.1168200000000001,0.5243939999999999,0.00393082,0.578318
13956,1.7905200000000001,10.6965,12.8282,0.151828,-4.07411,0.24468099999999998,10.4137,10.094,0.06338640000000001,0.011560899999999999,1.1166399999999999,0.524195,0.00403039,0.579136
13957,2.02597,10.8659,12.825999999999999,0.09255,-4.07866,0.245835,10.3981,10.0944,0.049436400000000005,0.00848644,1.11735,0.523996,0.00412019,0.579955
13958,2.1943900000000003,10.9637,12.8239,0.0286849,-4.08321,0.257556,10.3921,10.0947,0.0344416,0.00540922,1.11816,0.5237970000000001,0.00419712,0.580773
13959,2.25158,10.9458,12.8217,-0.0397681,-4.08776,0.288615,10.4043,10.095,0.0183901,0.00232936,1.1190799999999999,0.523598,0.00425815,0.581593
13960,2.24159,10.8561,12.8195,-0.11276199999999999,-4.0923,0.33971,10.4356,10.0953,0.00127821,-0.0007529969999999999,1.12034,0.523399,0.00430032,0.582412
13961,2.15142,10.6817,12.8174,-0.190202,-4.09685,0.38093499999999997,10.4559,10.0956,-0.0168886,-0.00383772,1.12143,0.5232,0.00432087,0.583231
13962,1.85017,10.292,12.8152,-0.271942,-4.1014,0.362206,10.4152,10.096,-0.0360954,-0.00692468,1.12095,0.523001,0.004317199999999999,0.584051
13963,1.18987,9.53917,12.812999999999999,-0.35778899999999997,-4.10594,0.25054099999999996,10.2805,10.0963,-0.056317599999999995,-0.0100137,1.1177,0.5228010000000001,0.00428694,0.584871
13964,0.162664,8.41555,12.8109,-0.44749700000000003,-4.11048,0.0580107,10.064,10.0966,-0.0775203,-0.0131047,1.1118700000000001,0.522602,0.00422797,0.585691
13965,-1.05506,7.09784,12.8087,-0.540773,-4.1150199999999995,-0.167881,9.8132,10.0969,-0.0996583,-0.0161975,1.10515,0.522403,0.00413848,0.586511
13966,-2.2219599999999997,5.827719999999999,12.8065,-0.637275,-4.11956,-0.38151199999999996,9.573780000000001,10.0973,-0.122676,-0.019292,1.0994,0.522204,0.00401695,0.587331
13967,-3.18799,4.95456,12.9593,-0.728485,-4.08826,-0.564578,9.30911,10.3593,-0.14440799999999998,-0.341233,1.08413,0.44476400000000005,0.00401043,0.654087
13968,-3.93247,4.1026,12.9572,-0.8293889999999999,-4.09271,-0.720116,9.126330000000001,10.3596,-0.16912,-0.344036,1.08107,0.44455900000000004,0.00381221,0.654824
13969,-4.428640000000001,3.4969699999999997,12.955,-0.932269,-4.09715,-0.8303790000000001,8.98817,10.3599,-0.194481,-0.346839,1.07866,0.44435399999999997,0.00357824,0.655561
13970,-4.523,3.2916800000000004,12.9529,-1.03662,-4.10159,-0.8449530000000001,8.94515,10.3601,-0.22039,-0.349641,1.07786,0.44414899999999996,0.00330859,0.656297
13971,-3.97689,3.72592,12.9507,-1.14191,-4.1060300000000005,-0.7088399999999999,9.05237,10.3604,-0.24674000000000001,-0.35244200000000003,1.08077,0.44394399999999995,0.00300367,0.657033
13972,-2.68687,4.90371,12.9486,-1.24756,-4.11046,-0.417092,9.314919999999999,10.3607,-0.273413,-0.355243,1.08879,0.44373900000000005,0.00266436,0.6577689999999999
13973,-0.8881530000000001,6.59041,12.9465,-1.3530000000000002,-4.1149,-0.0442315,9.65837,10.3609,-0.300284,-0.35804400000000003,1.10073,0.44353400000000004,0.00229189,0.658504
13974,0.8779370000000001,8.24532,12.9443,-1.4576,-4.11934,0.285839,9.958969999999999,10.3612,-0.32722199999999996,-0.36084299999999997,1.1128799999999999,0.443329,0.0018879,0.659239
13975,2.05769,9.31535,12.9422,-1.56074,-4.1237699999999995,0.47216800000000003,10.1159,10.3615,-0.354087,-0.363642,1.1211,0.44312399999999996,0.00145441,0.659974
13976,2.42488,9.57493,12.94,-1.66179,-4.1282,0.49516000000000004,10.1097,10.3617,-0.380735,-0.366439,1.12348,0.44291899999999995,0.0009937869999999999,0.6607069999999999
13977,2.19425,9.239419999999999,12.9379,-1.7601,-4.132630000000001,0.41569799999999996,10.0014,10.362,-0.40702,-0.369236,1.1212600000000001,0.44271400000000005,0.000508754,0.661441
13978,1.82158,8.765239999999999,12.9358,-1.8550400000000002,-4.13706,0.320448,9.877889999999999,10.3623,-0.43278999999999995,-0.37203,1.11754,0.44251,2.3251e-06,0.6621739999999999
13979,1.6660099999999998,8.51217,12.9336,-1.94597,-4.14149,0.262598,9.79241,10.3625,-0.457891,-0.374824,1.1148799999999999,0.442305,-0.0005222019999999999,0.662906
13980,1.78983,8.54311,12.9315,-2.03228,-4.145919999999999,0.244556,9.74756,10.3628,-0.48217200000000005,-0.377616,1.11392,0.4421,-0.00106128,0.663637
13981,2.02535,8.69098,12.9293,-2.11337,-4.15034,0.245694,9.72287,10.3631,-0.505479,-0.380406,1.1138700000000001,0.441895,-0.00161118,0.6643680000000001
13982,2.1941599999999997,8.77793,12.9272,-2.18867,-4.15476,0.25751199999999996,9.70999,10.3633,-0.52766,-0.383194,1.11394,0.44168999999999997,-0.00216796,0.665099
13983,2.25175,8.76,12.9251,-2.25763,-4.15918,0.288724,9.71777,10.3636,-0.54857,-0.385981,1.11414,0.441485,-0.0027276,0.665828
13984,2.24178,8.681339999999999,12.9229,-2.31975,-4.1636,0.339843,9.74688,10.3639,-0.568063,-0.388765,1.1147,0.44128,-0.00328597,0.666558
13985,2.15125,8.52945,12.9208,-2.3745700000000003,-4.168019999999999,0.380844,9.76742,10.3641,-0.5860029999999999,-0.391547,1.11511,0.441075,-0.00383891,0.6672859999999999
13986,1.8496599999999999,8.17421,12.9186,-2.42165,-4.17243,0.361763,9.729569999999999,10.3644,-0.602259,-0.394327,1.11399,0.44087,-0.00438228,0.668014
13987,1.18944,7.46846,12.9165,-2.46064,-4.17684,0.249928,9.60078,10.3647,-0.6167090000000001,-0.39710500000000004,1.11014,0.440665,-0.00491199,0.66874
13988,0.16284200000000001,6.40474,12.9144,-2.4912,-4.18125,0.0576487,9.393460000000001,10.3649,-0.6292409999999999,-0.39988,1.10376,0.44046,-0.00542404,0.669467
13989,-1.05407,5.15941,12.9122,-2.51309,-4.1856599999999995,-0.167624,9.15517,10.3652,-0.6397510000000001,-0.402652,1.09656,0.440255,-0.00591457,0.670192
13990,-2.22034,3.9736,12.9101,-2.52608,-4.19006,-0.38060900000000003,8.931280000000001,10.3655,-0.648149,-0.40542100000000003,1.09039,0.44005,-0.00637992,0.670916
13991,-3.1856,3.09647,13.0287,-2.52323,-4.2234300000000005,-0.563808,8.62968,10.6211,-0.654906,-0.772718,1.05365,-0.026228500000000002,-0.00699869,1.10552
13992,-3.9289,2.3522,13.0266,-2.51768,-4.22785,-0.719019,8.46777,10.6215,-0.6592359999999999,-0.775479,1.05005,-0.0265815,-0.00741494,1.1061299999999998
13993,-4.42413,1.8650900000000001,13.0245,-2.50304,-4.23227,-0.829092,8.35331,10.6219,-0.661247,-0.778235,1.04718,-0.026934500000000004,-0.00779514,1.10673
13994,-4.51834,1.7880599999999998,13.0224,-2.47934,-4.236680000000001,-0.843669,8.33671,10.6223,-0.660898,-0.780987,1.046,-0.0272875,-0.00813665,1.10734
13995,-3.9732199999999995,2.3593,13.0203,-2.4467,-4.24109,-0.707817,8.47293,10.6226,-0.658163,-0.783736,1.04862,-0.0276406,-0.00843722,1.10794
13996,-2.6852,3.6822199999999996,13.0182,-2.40529,-4.2455,-0.416575,8.76694,10.623,-0.653031,-0.786479,1.0564200000000001,-0.027993599999999997,-0.00869497,1.10853
13997,-0.8888360000000001,5.52203,13.0161,-2.35534,-4.24991,-0.0443181,9.14436,10.6234,-0.6455069999999999,-0.789218,1.06821,-0.0283466,-0.00890844,1.10913
13998,0.8754200000000001,7.337969999999999,13.014000000000001,-2.29714,-4.25431,0.28528000000000003,9.4815,10.6238,-0.63561,-0.791953,1.08027,-0.0286996,-0.00907662,1.10972
13999,2.0544,8.57655,13.0119,-2.23104,-4.258719999999999,0.471437,9.677539999999999,10.6242,-0.6233770000000001,-0.794683,1.08848,-0.0290526,-0.0091989,1.1103100000000001
14000,2.42187,9.01111,13.0098,-2.1574400000000002,-4.26312,0.494551,9.71283,10.6245,-0.608858,-0.797408,1.09095,-0.029405700000000003,-0.00927513,1.1109
14001,2.19205,8.85545,13.0077,-2.07678,-4.26751,0.41532700000000006,9.648010000000001,10.6249,-0.592119,-0.800128,1.08894,-0.0297587,-0.00930561,1.1114899999999999
14002,1.82014,8.56427,13.0056,-1.9895599999999998,-4.27191,0.320235,9.569460000000001,10.6253,-0.573242,-0.8028430000000001,1.0855,-0.0301117,-0.00929105,1.1120700000000001
14003,1.66498,8.49588,13.0035,-1.8963,-4.2763,0.262392,9.53021,10.6257,-0.552321,-0.805553,1.08315,-0.0304647,-0.0092326,1.11265
14004,1.78889,8.71203,13.0014,-1.7975700000000001,-4.28069,0.24428699999999998,9.532639999999999,10.6261,-0.529462,-0.808258,1.08253,-0.0308178,-0.00913181,1.11323
14005,2.0243700000000002,9.04461,12.9993,-1.69397,-4.285069999999999,0.245418,9.55612,10.6265,-0.504787,-0.8109569999999999,1.08284,-0.0311708,-0.00899061,1.1138
14006,2.19311,9.31473,12.9972,-1.5861100000000001,-4.28945,0.257314,9.59207,10.6268,-0.47842700000000005,-0.813651,1.08334,-0.0315238,-0.00881132,1.11437
14007,2.25064,9.47725,12.9951,-1.4746299999999999,-4.293830000000001,0.288593,9.64894,10.6272,-0.45052299999999995,-0.816339,1.0840100000000001,-0.0318768,-0.00859655,1.11494
14008,2.2406099999999998,9.57518,12.993,-1.3602,-4.29821,0.339644,9.726989999999999,10.6276,-0.42122600000000004,-0.819021,1.0851,-0.0322298,-0.00834925,1.11551
14009,2.15009,9.59493,12.9909,-1.24345,-4.30258,0.38042800000000004,9.79601,10.628,-0.390696,-0.8216979999999999,1.08606,-0.0325829,-0.00807261,1.11608
14010,1.84865,9.40542,12.9888,-1.12505,-4.30695,0.361112,9.806000000000001,10.6284,-0.359096,-0.824369,1.08549,-0.032935900000000004,-0.00777005,1.1166399999999999
14011,1.18879,8.85848,12.9867,-1.00566,-4.31131,0.249204,9.724310000000001,10.6287,-0.326599,-0.827033,1.08219,-0.0332889,-0.00744518,1.1172
14012,0.162718,7.945689999999999,12.9846,-0.885918,-4.31567,0.057111,9.56316,10.6291,-0.293378,-0.829692,1.07637,-0.0336419,-0.00710173,1.11775
14013,-1.0535299999999999,6.84244,12.9825,-0.7664529999999999,-4.32003,-0.167762,9.36978,10.6295,-0.25961100000000004,-0.8323440000000001,1.0697,-0.0339949,-0.00674356,1.1183100000000001
14014,-2.2189799999999997,5.78911,12.9804,-0.647872,-4.324380000000001,-0.380271,9.18915,10.6299,-0.225475,-0.83499,1.0640399999999999,-0.034348000000000004,-0.00637454,1.11886
14015,-3.18506,5.2072400000000005,13.2381,-0.521255,-4.32457,-0.564292,9.06499,10.5976,-0.188401,-0.779917,1.01729,0.00478062,-0.00610884,1.0371700000000001
14016,-3.9278699999999995,4.57406,13.2361,-0.405458,-4.32867,-0.719558,8.941880000000001,10.597999999999999,-0.153994,-0.782542,1.01413,0.00445812,-0.00575853,1.0374299999999999
14017,-4.42282,4.18619,13.234000000000002,-0.292242,-4.3327599999999995,-0.829199,8.864230000000001,10.5983,-0.11975,-0.785162,1.01163,0.00413561,-0.00540862,1.03768
14018,-4.51689,4.19612,13.2319,-0.182093,-4.33685,-0.843181,8.88192,10.5987,-0.0858395,-0.787776,1.0107899999999999,0.0038131,-0.00506252,1.03793
14019,-3.97172,4.84178,13.2299,-0.07545199999999999,-4.34093,-0.707014,9.04927,10.5991,-0.05242430000000001,-0.790384,1.01371,0.00349059,-0.00472345,1.03817
14020,-2.68377,6.22633,13.2278,0.0272848,-4.34502,-0.415926,9.37089,10.5995,-0.0196608,-0.792985,1.02178,0.00316809,-0.00439443,1.03841
14021,-0.887669,8.11478,13.2258,0.12576800000000002,-4.3491,-0.044088300000000004,9.77247,10.5998,0.0123031,-0.7955800000000001,1.03377,0.00284558,-0.00407824,1.03865
14022,0.876127,9.966380000000001,13.2237,0.219696,-4.3531699999999995,0.28520100000000004,10.1306,10.6002,0.0433287,-0.7981689999999999,1.04595,0.00252307,-0.0037774,1.03888
14023,2.05458,11.2278,13.2217,0.308819,-4.35724,0.47137299999999993,10.3445,10.6006,0.0732873,-0.800751,1.05421,0.00220056,-0.00349412,1.03911
14024,2.42168,11.6729,13.2196,0.392937,-4.36131,0.49472700000000003,10.3944,10.600999999999999,0.102061,-0.803327,1.05667,0.00187806,-0.0032303000000000006,1.03934
14025,2.19183,11.5159,13.2176,0.47190299999999996,-4.36538,0.41571400000000003,10.3407,10.6013,0.129545,-0.8058960000000001,1.05459,0.00155555,-0.00298751,1.03956
14026,1.8202,11.2119,13.2155,0.545617,-4.36944,0.320654,10.2695,10.6017,0.155643,-0.808458,1.05104,0.00123304,-0.00276695,1.03978
14027,1.66535,11.1193,13.2134,0.614032,-4.3735,0.262714,10.2341,10.6021,0.180277,-0.811013,1.04851,0.000910533,-0.0025695,1.03999
14028,1.7893299999999999,11.3003,13.2114,0.677147,-4.37755,0.244509,10.2368,10.6025,0.203377,-0.813561,1.04762,0.000588025,-0.00239562,1.0402
14029,2.02449,11.5872,13.2093,0.735007,-4.38161,0.24554600000000001,10.2572,10.6028,0.224888,-0.816102,1.0476,0.000265517,-0.00224544,1.04041
14030,2.19265,11.802,13.2073,0.7877029999999999,-4.38565,0.257239,10.2866,10.6032,0.24477,-0.8186359999999999,1.04769,-5.69901e-05,-0.00211873,1.04061
14031,2.2495700000000003,11.9005,13.2052,0.835363,-4.3897,0.288134,10.3335,10.6036,0.262995,-0.8211620000000001,1.0479100000000001,-0.00037949800000000003,-0.00201489,1.04081
14032,2.23912,11.9267,13.2032,0.8781559999999999,-4.39374,0.338766,10.3986,10.6039,0.279546,-0.823681,1.0485,-0.000702005,-0.00193298,1.04101
14033,2.1484,11.868,13.2011,0.916283,-4.3977699999999995,0.379399,10.4519,10.6043,0.294423,-0.8261930000000001,1.04891,-0.00102451,-0.00187176,1.0412
14034,1.8469799999999998,11.5942,13.199000000000002,0.949976,-4.4018,0.36038600000000004,10.444,10.6047,0.307634,-0.8286969999999999,1.04775,-0.00134702,-0.00182967,1.04139
14035,1.18727,10.9579,13.197000000000001,0.979492,-4.40583,0.249085,10.3422,10.6051,0.319202,-0.8311930000000001,1.0438100000000001,-0.00166953,-0.00180488,1.04157
14036,0.161517,9.95171,13.1949,1.00511,-4.40985,0.0574822,10.1584,10.6054,0.32916100000000004,-0.8336809999999999,1.03732,-0.00199204,-0.00179531,1.04175
14037,-1.05424,8.75189,13.1929,1.0271299999999999,-4.413869999999999,-0.167371,9.93983,10.6058,0.337554,-0.836161,1.02998,-0.00231454,-0.00179868,1.0419200000000002
14038,-2.21906,7.59973,13.1908,1.04586,-4.41789,-0.380299,9.731689999999999,10.6062,0.344434,-0.838634,1.0236299999999998,-0.00263705,-0.00181251,1.0421
14039,-3.18397,6.88203,13.7462,1.07148,-4.7517,-0.563901,9.58055,10.2169,0.352746,-0.42521800000000004,1.01891,-0.00295956,-0.00183418,1.04226
14040,-3.9268300000000003,6.14719,13.7444,1.08536,-4.755719999999999,-0.719246,9.42717,10.2172,0.35676199999999997,-0.42755,1.01529,-0.00328207,-0.00186097,1.04243
14041,-4.4219,5.657780000000001,13.7425,1.09687,-4.75973,-0.829044,9.31804,10.2175,0.359466,-0.429874,1.01232,-0.00360457,-0.0018901,1.04259
14042,-4.51584,5.56745,13.7407,1.10632,-4.76374,-0.843037,9.30349,10.2178,0.36094299999999996,-0.432191,1.01101,-0.00392708,-0.00191873,1.04274
